NR_SEQ_EXAME;NM_EXAME;CD_EXAME_INTEGRACAO;RESPOSTA
18362;Rast Milho F8 (Matrix);RF8; Cod_exame = 18362 | Material= Soro | Estab_liberado = Hospital Santa Luzia
18363;Rast Morango F44 (Matrix);F44; Cod_exame = 18363 | Material= Soro | Estab_liberado = Hospital do Coracao
18363;Rast Morango F44 (Matrix);F44; Cod_exame = 18363 | Material= Soro | Estab_liberado = Hospital Santa Luzia
18364;Rast Mosquito (Pernilongo) I71 (Matrix);I71; Cod_exame = 18364 | Material= Soro | Estab_liberado = Hospital do Coracao
18364;Rast Mosquito (Pernilongo) I71 (Matrix);I71; Cod_exame = 18364 | Material= Soro | Estab_liberado = Hospital Santa Luzia
19808;Rast Mostarda F89 (Matrix);F89; Cod_exame = 19808 | Material= Soro | Estab_liberado = Hospital Santa Luzia
19808;Rast Mostarda F89 (Matrix);F89; Cod_exame = 19808 | Material= Soro | Estab_liberado = Hospital do Coracao
18997;Rast Noz F256 (Matrix);F256; Cod_exame = 18997 | Material= Soro | Estab_liberado = Hospital do Coracao
18997;Rast Noz F256 (Matrix);F256; Cod_exame = 18997 | Material= Soro | Estab_liberado = Hospital Santa Luzia
18365;Rast Painel (TX3) - Polens (Matrix);PTX3; Cod_exame = 18365 | Material= Soro | Estab_liberado = Hospital Santa Luzia
18365;Rast Painel (TX3) - Polens (Matrix);PTX3; Cod_exame = 18365 | Material= Soro | Estab_liberado = Hospital do Coracao
18998;Rast Pelo De Coelho E82 (Matrix);E82; Cod_exame = 18998 | Material= Soro | Estab_liberado = Hospital do Coracao
18998;Rast Pelo De Coelho E82 (Matrix);E82; Cod_exame = 18998 | Material= Soro | Estab_liberado = Hospital Santa Luzia
18366;Rast Pena de Aves EX71 (Matrix);EX71; Cod_exame = 18366 | Material= Soro | Estab_liberado = Hospital do Coracao
18366;Rast Pena de Aves EX71 (Matrix);EX71; Cod_exame = 18366 | Material= Soro | Estab_liberado = Hospital Santa Luzia
18367;Rast Pena de Aves EX72 (Matrix);EX72; Cod_exame = 18367 | Material= Soro | Estab_liberado = Hospital do Coracao
18367;Rast Pena de Aves EX72 (Matrix);EX72; Cod_exame = 18367 | Material= Soro | Estab_liberado = Hospital Santa Luzia
18999;Rast Pena De Aves Ex73 (Matrix);EX73; Cod_exame = 18999 | Material= Soro | Estab_liberado = Hospital do Coracao
18999;Rast Pena De Aves Ex73 (Matrix);EX73; Cod_exame = 18999 | Material= Soro | Estab_liberado = Hospital Santa Luzia
18368;Rast Penicilina G (C1) (Matrix);RC1; Cod_exame = 18368 | Material= Soro | Estab_liberado = Hospital do Coracao
18368;Rast Penicilina G (C1) (Matrix);RC1; Cod_exame = 18368 | Material= Soro | Estab_liberado = Hospital Santa Luzia
18616;Rast Penicilina V (C2) (Matrix);RC2; Cod_exame = 18616 | Material= Soro | Estab_liberado = Hospital do Coracao
18616;Rast Penicilina V (C2) (Matrix);RC2; Cod_exame = 18616 | Material= Soro | Estab_liberado = Hospital Santa Luzia
18369;Rast Penicillium Notatum M1 (Matrix);M01; Cod_exame = 18369 | Material= Soro | Estab_liberado = Hospital do Coracao
18369;Rast Penicillium Notatum M1 (Matrix);M01; Cod_exame = 18369 | Material= Soro | Estab_liberado = Hospital Santa Luzia
19000;Rast Pera F94 (Matrix);F94; Cod_exame = 19000 | Material= Soro | Estab_liberado = Hospital Santa Luzia
19000;Rast Pera F94 (Matrix);F94; Cod_exame = 19000 | Material= Soro | Estab_liberado = Hospital do Coracao
19001;Rast Pimenta Do Reino F280 (Matrix);F280; Cod_exame = 19001 | Material= Soro | Estab_liberado = Hospital Santa Luzia
19001;Rast Pimenta Do Reino F280 (Matrix);F280; Cod_exame = 19001 | Material= Soro | Estab_liberado = Hospital do Coracao
19002;Rast Queijo Cheddar F81 (Matrix);F81; Cod_exame = 19002 | Material= Soro | Estab_liberado = Hospital Santa Luzia
19002;Rast Queijo Cheddar F81 (Matrix);F81; Cod_exame = 19002 | Material= Soro | Estab_liberado = Hospital do Coracao
19809;Rast Queijo F82 (Matrix);F82; Cod_exame = 19809 | Material= Soro | Estab_liberado = Hospital Santa Luzia
18370;Rast Queijo F82 (Matrix);F82; Cod_exame = 18370 | Material= Soro | Estab_liberado = Hospital do Coracao
19809;Rast Queijo F82 (Matrix);F82; Cod_exame = 19809 | Material= Soro | Estab_liberado = Hospital do Coracao
18370;Rast Queijo F82 (Matrix);F82; Cod_exame = 18370 | Material= Soro | Estab_liberado = Hospital Santa Luzia
19003;Rast Sementes Oleaginosas Fx1 (Matrix);FX1; Cod_exame = 19003 | Material= Soro | Estab_liberado = Hospital do Coracao
19003;Rast Sementes Oleaginosas Fx1 (Matrix);FX1; Cod_exame = 19003 | Material= Soro | Estab_liberado = Hospital Santa Luzia
18371;Rast Soja - F14 (Matrix);F14; Cod_exame = 18371 | Material= Soro | Estab_liberado = Hospital Santa Luzia
18371;Rast Soja - F14 (Matrix);F14; Cod_exame = 18371 | Material= Soro | Estab_liberado = Hospital do Coracao
18372;Rast Tabaco R21 (Matrix);R21; Cod_exame = 18372 | Material= Soro | Estab_liberado = Hospital do Coracao
18372;Rast Tabaco R21 (Matrix);R21; Cod_exame = 18372 | Material= Soro | Estab_liberado = Hospital Santa Luzia
18373;Rast Tartrazina (Corante Amarelo - C279) (Matrix);R717; Cod_exame = 18373 | Material= Soro | Estab_liberado = Hospital Santa Luzia
18373;Rast Tartrazina (Corante Amarelo - C279) (Matrix);R717; Cod_exame = 18373 | Material= Soro | Estab_liberado = Hospital do Coracao
18374;Rast Tomate F25 (Matrix);F25; Cod_exame = 18374 | Material= Soro | Estab_liberado = Hospital Santa Luzia
18374;Rast Tomate F25 (Matrix);F25; Cod_exame = 18374 | Material= Soro | Estab_liberado = Hospital do Coracao
19004;Rast Traca I8 (Matrix);RI8; Cod_exame = 19004 | Material= Soro | Estab_liberado = Hospital do Coracao
19004;Rast Traca I8 (Matrix);RI8; Cod_exame = 19004 | Material= Soro | Estab_liberado = Hospital Santa Luzia
18375;Rast Trigo - F4 (Matrix);RF4; Cod_exame = 18375 | Material= Soro | Estab_liberado = Hospital do Coracao
18375;Rast Trigo - F4 (Matrix);RF4; Cod_exame = 18375 | Material= Soro | Estab_liberado = Hospital Santa Luzia
19005;Rast Uva F259 (Matrix);F259; Cod_exame = 19005 | Material= Soro | Estab_liberado = Hospital Santa Luzia
19005;Rast Uva F259 (Matrix);F259; Cod_exame = 19005 | Material= Soro | Estab_liberado = Hospital do Coracao
18376;Rast Veneno Abelha I1 (Matrix);RI1; Cod_exame = 18376 | Material= Soro | Estab_liberado = Hospital do Coracao
18376;Rast Veneno Abelha I1 (Matrix);RI1; Cod_exame = 18376 | Material= Soro | Estab_liberado = Hospital Santa Luzia
18377;Rast Veneno de Vespa I3 (Matrix);RI3; Cod_exame = 18377 | Material= Soro | Estab_liberado = Hospital do Coracao
18377;Rast Veneno de Vespa I3 (Matrix);RI3; Cod_exame = 18377 | Material= Soro | Estab_liberado = Hospital Santa Luzia
18378;Rast Veneno Marimbondo Ri4 (Matrix);RI4; Cod_exame = 18378 | Material= Soro | Estab_liberado = Hospital Santa Luzia
18378;Rast Veneno Marimbondo Ri4 (Matrix);RI4; Cod_exame = 18378 | Material= Soro | Estab_liberado = Hospital do Coracao
19006;Rast Wx5 (Matrix);WX5; Cod_exame = 19006 | Material= Soro | Estab_liberado = Hospital do Coracao
19006;Rast Wx5 (Matrix);WX5; Cod_exame = 19006 | Material= Soro | Estab_liberado = Hospital Santa Luzia
18899;Reaçao de Widal - Salmonela (Matrix);WID; Cod_exame = 18899 | Material= Soro | Estab_liberado = Hospital Santa Luzia
18899;Reaçao de Widal - Salmonela (Matrix);WID; Cod_exame = 18899 | Material= Soro | Estab_liberado = Hospital do Coracao
19863;Rearranjo Genico Celulas T por PCR, Clonalidade T (Matrix);CTCRB; Cod_exame = 19863 | Material= Diversos | Estab_liberado = Hospital Santa Luzia
19863;Rearranjo Genico Celulas T por PCR, Clonalidade T (Matrix);CTCRB; Cod_exame = 19863 | Material= Diversos | Estab_liberado = Hospital do Coracao
19653;Reatividade Contra Painel de Linfocitos (Anti-Hla) (Matrix);ANTIHLA; Cod_exame = 19653 | Material= Soro | Estab_liberado = Hospital do Coracao
19653;Reatividade Contra Painel de Linfocitos (Anti-Hla) (Matrix);ANTIHLA; Cod_exame = 19653 | Material= Soro | Estab_liberado = Hospital Santa Luzia
19412;Reatividade, Contra painel de linfocitos, classe I e II, soro (matrix);ANTIHLA; Cod_exame = 19412 | Material= Soro | Estab_liberado = Hospital do Coracao
19412;Reatividade, Contra painel de linfocitos, classe I e II, soro (matrix);ANTIHLA; Cod_exame = 19412 | Material= Soro | Estab_liberado = Hospital Santa Luzia
19530;Receptor 4 da Melanocorticotropina, Estudo Molecular do Gene (Matrix);MC4R; Cod_exame = 19530 | Material= Sangue Total | Estab_liberado = Hospital Santa Luzia
19530;Receptor 4 da Melanocorticotropina, Estudo Molecular do Gene (Matrix);MC4R; Cod_exame = 19530 | Material= Sangue Total | Estab_liberado = Hospital do Coracao
19013;Renina - Atividade (Angiotensina)(Matrix);RENAT; Cod_exame = 19013 | Material= Plasma Congelado | Estab_liberado = Hospital do Coracao
19013;Renina - Atividade (Angiotensina)(Matrix);RENAT; Cod_exame = 19013 | Material= Plasma Congelado | Estab_liberado = Hospital Santa Luzia
18617;Renina (Matrix);RNA; Cod_exame = 18617 | Material= Plasma Congelado | Estab_liberado = Hospital Santa Luzia
18617;Renina (Matrix);RNA; Cod_exame = 18617 | Material= Plasma Congelado | Estab_liberado = Hospital do Coracao
18618;Resistencia A Proteina C Ativada - Rpca (Matrix);RPCA; Cod_exame = 18618 | Material= Plasma Congelado | Estab_liberado = Hospital Santa Luzia
18618;Resistencia A Proteina C Ativada - Rpca (Matrix);RPCA; Cod_exame = 18618 | Material= Plasma Congelado | Estab_liberado = Hospital do Coracao
18619;Reticulocitos (Matrix);RET; Cod_exame = 18619 | Material= Sangue Total | Estab_liberado = Hospital do Coracao
18619;Reticulocitos (Matrix);RET; Cod_exame = 18619 | Material= Sangue Total | Estab_liberado = Hospital Santa Luzia
19278;Retracao do Coagulo (Matrix);RETR; Cod_exame = 19278 | Material= Soro | Estab_liberado = Hospital do Coracao
19278;Retracao do Coagulo (Matrix);RETR; Cod_exame = 19278 | Material= Soro | Estab_liberado = Hospital Santa Luzia
19346;Retrovirus, Anticorpos (Portaria do MS) (Matrix);HIVREP; Cod_exame = 19346 | Material= Soro | Estab_liberado = Hospital Santa Luzia
19346;Retrovirus, Anticorpos (Portaria do MS) (Matrix);HIVREP; Cod_exame = 19346 | Material= Soro | Estab_liberado = Hospital do Coracao
19347;Retrovirus, Anticorpos Totais (Matrix);HIVFL; Cod_exame = 19347 | Material= Soro | Estab_liberado = Hospital do Coracao
19347;Retrovirus, Anticorpos Totais (Matrix);HIVFL; Cod_exame = 19347 | Material= Soro | Estab_liberado = Hospital Santa Luzia
19698;Rett, Pesquisa (Matrix);RETTHD; Cod_exame = 19698 | Material= Diversos | Estab_liberado = Hospital Santa Luzia
19698;Rett, Pesquisa (Matrix);RETTHD; Cod_exame = 19698 | Material= Diversos | Estab_liberado = Hospital do Coracao
18620;Rickettsia - Reacao de Weil - Felix (Matrix);WEIL; Cod_exame = 18620 | Material= Soro | Estab_liberado = Hospital do Coracao
18620;Rickettsia - Reacao de Weil - Felix (Matrix);WEIL; Cod_exame = 18620 | Material= Soro | Estab_liberado = Hospital Santa Luzia
18900;Rickettsia ConorII Igg - Febre Botonosa (Matrix);ARCG; Cod_exame = 18900 | Material= Soro | Estab_liberado = Hospital do Coracao
18900;Rickettsia ConorII Igg - Febre Botonosa (Matrix);ARCG; Cod_exame = 18900 | Material= Soro | Estab_liberado = Hospital Santa Luzia
18901;Rickettsia ConorII Igm - Febre Botonosa (Matrix);ARCM; Cod_exame = 18901 | Material= Soro | Estab_liberado = Hospital Santa Luzia
18901;Rickettsia ConorII Igm - Febre Botonosa (Matrix);ARCM; Cod_exame = 18901 | Material= Soro | Estab_liberado = Hospital do Coracao
18902;Rickettsia RickettsII Igg - Febre Maculosa (Matrix);ARRG; Cod_exame = 18902 | Material= Soro | Estab_liberado = Hospital Santa Luzia
18902;Rickettsia RickettsII Igg - Febre Maculosa (Matrix);ARRG; Cod_exame = 18902 | Material= Soro | Estab_liberado = Hospital do Coracao
18903;Rickettsia RickettsII Igm - Febre Maculosa (Matrix);ARRM; Cod_exame = 18903 | Material= Soro | Estab_liberado = Hospital Santa Luzia
18903;Rickettsia RickettsII Igm - Febre Maculosa (Matrix);ARRM; Cod_exame = 18903 | Material= Soro | Estab_liberado = Hospital do Coracao
18904;Rickettsia Typhi Igg - Mooseri (Matrix);ARTG; Cod_exame = 18904 | Material= Soro | Estab_liberado = Hospital Santa Luzia
18904;Rickettsia Typhi Igg - Mooseri (Matrix);ARTG; Cod_exame = 18904 | Material= Soro | Estab_liberado = Hospital do Coracao
18905;Rickettsia Typhi Igm - Mooseri (Matrix);ARTM; Cod_exame = 18905 | Material= Soro | Estab_liberado = Hospital Santa Luzia
18905;Rickettsia Typhi Igm - Mooseri (Matrix);ARTM; Cod_exame = 18905 | Material= Soro | Estab_liberado = Hospital do Coracao
18621;Rotavirus (Matrix);ROT; Cod_exame = 18621 | Material= Fezes | Estab_liberado = Hospital Santa Luzia
18621;Rotavirus (Matrix);ROT; Cod_exame = 18621 | Material= Fezes | Estab_liberado = Hospital do Coracao
19014;Rotina De Liquido Ascitico (Matrix);ROTLA; Cod_exame = 19014 | Material= Líquido Ascítico | Estab_liberado = Hospital Santa Luzia
19014;Rotina De Liquido Ascitico (Matrix);ROTLA; Cod_exame = 19014 | Material= Líquido Ascítico | Estab_liberado = Hospital do Coracao
19015;Rotina De Liquido Pleural (Matrix);ROTPL; Cod_exame = 19015 | Material= Líquido Pleural | Estab_liberado = Hospital do Coracao
19015;Rotina De Liquido Pleural (Matrix);ROTPL; Cod_exame = 19015 | Material= Líquido Pleural | Estab_liberado = Hospital Santa Luzia
19298;Rotina de Liquido Sinovial (Matrix);ROTLS; Cod_exame = 19298 | Material= Líquido Sinovial | Estab_liberado = Hospital do Coracao
19298;Rotina de Liquido Sinovial (Matrix);ROTLS; Cod_exame = 19298 | Material= Líquido Sinovial | Estab_liberado = Hospital Santa Luzia
19104;Rotina de Liquidos Corporais (Matrix);ROTLC; Cod_exame = 19104 | Material= Diversos | Estab_liberado = Hospital Santa Luzia
19104;Rotina de Liquidos Corporais (Matrix);ROTLC; Cod_exame = 19104 | Material= Diversos | Estab_liberado = Hospital do Coracao
19724;Rotina De Liquor (Matrix);LIQUOR; Cod_exame = 19724 | Material= Líquor | Estab_liberado = Hospital do Coracao
19724;Rotina De Liquor (Matrix);LIQUOR; Cod_exame = 19724 | Material= Líquor | Estab_liberado = Hospital Santa Luzia
18622;Rotina de Urina  - Eas (Matrix);EAS; Cod_exame = 18622 | Material= Urina | Estab_liberado = Hospital Santa Luzia
18622;Rotina de Urina  - Eas (Matrix);EAS; Cod_exame = 18622 | Material= Urina | Estab_liberado = Hospital do Coracao
19280;RT-LAMP para Covid-19 (Matrix);NCOVRTL; Cod_exame = 19280 | Material= Saliva | Estab_liberado = Hospital do Coracao
19280;RT-LAMP para Covid-19 (Matrix);NCOVRTL; Cod_exame = 19280 | Material= Saliva | Estab_liberado = Hospital Santa Luzia
18624;Rubeola IGG Avidez (Matrix);AVR; Cod_exame = 18624 | Material= Soro | Estab_liberado = Hospital Santa Luzia
18624;Rubeola IGG Avidez (Matrix);AVR; Cod_exame = 18624 | Material= Soro | Estab_liberado = Hospital do Coracao
18623;Rubeola IGG (Matrix);RBG; Cod_exame = 18623 | Material= Soro | Estab_liberado = Hospital Santa Luzia
18623;Rubeola IGG (Matrix);RBG; Cod_exame = 18623 | Material= Soro | Estab_liberado = Hospital do Coracao
18626;Rubeola IGM - Neonatal (Matrix);RBMNN; Cod_exame = 18626 | Material= SANGUE CAPILAR | Estab_liberado = Hospital Santa Luzia
18626;Rubeola IGM - Neonatal (Matrix);RBMNN; Cod_exame = 18626 | Material= SANGUE CAPILAR | Estab_liberado = Hospital do Coracao
18625;Rubeola IGM (Matrix);RBM; Cod_exame = 18625 | Material= Soro | Estab_liberado = Hospital do Coracao
18625;Rubeola IGM (Matrix);RBM; Cod_exame = 18625 | Material= Soro | Estab_liberado = Hospital Santa Luzia
19893;Rubeola PCR qualitativo (Matrix);; Cod_exame = 19893 | Material= Sangue Total | Estab_liberado = Hospital Santa Luzia
19893;Rubeola PCR qualitativo (Matrix);; Cod_exame = 19893 | Material= Sangue Total | Estab_liberado = Hospital do Coracao
18627;Saccharomyces Cerevisiae IGA e IGG (Matrix);ASCA; Cod_exame = 18627 | Material= Soro | Estab_liberado = Hospital do Coracao
18627;Saccharomyces Cerevisiae IGA e IGG (Matrix);ASCA; Cod_exame = 18627 | Material= Soro | Estab_liberado = Hospital Santa Luzia
18907;Saccharomyces Cerevisiae Iga (Matrix);ASCAA; Cod_exame = 18907 | Material= Soro | Estab_liberado = Hospital Santa Luzia
18907;Saccharomyces Cerevisiae Iga (Matrix);ASCAA; Cod_exame = 18907 | Material= Soro | Estab_liberado = Hospital do Coracao
18908;Saccharomyces Cerevisiae Igg (Matrix);ASCAG; Cod_exame = 18908 | Material= Soro | Estab_liberado = Hospital Santa Luzia
18908;Saccharomyces Cerevisiae Igg (Matrix);ASCAG; Cod_exame = 18908 | Material= Soro | Estab_liberado = Hospital do Coracao
19866;Sarampo, Deteccao Qualitativa PCR - Diversos Materiais (Matrix);SARPCR; Cod_exame = 19866 | Material= Diversos | Estab_liberado = Hospital do Coracao
19866;Sarampo, Deteccao Qualitativa PCR - Diversos Materiais (Matrix);SARPCR; Cod_exame = 19866 | Material= Diversos | Estab_liberado = Hospital Santa Luzia
18628;Sarampo IGG (Matrix);SAG; Cod_exame = 18628 | Material= Soro | Estab_liberado = Hospital do Coracao
18628;Sarampo IGG (Matrix);SAG; Cod_exame = 18628 | Material= Soro | Estab_liberado = Hospital Santa Luzia
18629;Sarampo IGM (Matrix);SAM; Cod_exame = 18629 | Material= Soro | Estab_liberado = Hospital Santa Luzia
18629;Sarampo IGM (Matrix);SAM; Cod_exame = 18629 | Material= Soro | Estab_liberado = Hospital do Coracao
19348;Sarcoptes Scabiei, Pesquisa (Matrix);ESCABI; Cod_exame = 19348 | Material= Raspado de Pele | Estab_liberado = Hospital do Coracao
19348;Sarcoptes Scabiei, Pesquisa (Matrix);ESCABI; Cod_exame = 19348 | Material= Raspado de Pele | Estab_liberado = Hospital Santa Luzia
19413;Sarcoptes scabiei, pesquisa, raspado lesao cutanea (matrix);SAR; Cod_exame = 19413 | Material= Lesão Cutânea | Estab_liberado = Hospital do Coracao
19413;Sarcoptes scabiei, pesquisa, raspado lesao cutanea (matrix);SAR; Cod_exame = 19413 | Material= Lesão Cutânea | Estab_liberado = Hospital Santa Luzia
18909;Schistosoma Mansoni, Sorologia (Matrix);SCHIM; Cod_exame = 18909 | Material= Soro | Estab_liberado = Hospital Santa Luzia
18909;Schistosoma Mansoni, Sorologia (Matrix);SCHIM; Cod_exame = 18909 | Material= Soro | Estab_liberado = Hospital do Coracao
19831;Schistosoma Pesquisa Ovos, Fezes (Matrix);SCHISP; Cod_exame = 19831 | Material= Fezes | Estab_liberado = Hospital do Coracao
19831;Schistosoma Pesquisa Ovos, Fezes (Matrix);SCHISP; Cod_exame = 19831 | Material= Fezes | Estab_liberado = Hospital Santa Luzia
18630;Schistossomose - Anticorpo IGG (Matrix);SCHIT; Cod_exame = 18630 | Material= Soro | Estab_liberado = Hospital Santa Luzia
18630;Schistossomose - Anticorpo IGG (Matrix);SCHIT; Cod_exame = 18630 | Material= Soro | Estab_liberado = Hospital do Coracao
19469;Sedimentoscopia 1 Jato, Urina (Matrix);SED1JU; Cod_exame = 19469 | Material= Urina | Estab_liberado = Hospital Santa Luzia
19469;Sedimentoscopia 1 Jato, Urina (Matrix);SED1JU; Cod_exame = 19469 | Material= Urina | Estab_liberado = Hospital do Coracao
18631;Selenio Serico (Matrix);SEL; Cod_exame = 18631 | Material= Soro | Estab_liberado = Hospital Santa Luzia
18631;Selenio Serico (Matrix);SEL; Cod_exame = 18631 | Material= Soro | Estab_liberado = Hospital do Coracao
19016;Selenio Urinario(Matrix);SELUR; Cod_exame = 19016 | Material= Urina 24 Horas | Estab_liberado = Hospital Santa Luzia
19016;Selenio Urinario(Matrix);SELUR; Cod_exame = 19016 | Material= Urina 24 Horas | Estab_liberado = Hospital do Coracao
19633;Seq do Gene Shoc2, Teste Molecular para Sindrome de Noonan (Matrix);SHOC2SEQ; Cod_exame = 19633 | Material= Sangue Total | Estab_liberado = Hospital do Coracao
